Timestamp,Head_Pitch,Head_Yaw,Head_Roll,Head_X,Head_Y,Head_Z,Controller_Pitch,Controller_Yaw,Controller_Roll,Controller_X,Controller_Y,Controller_Z,Codice,Utente
185.5491,25.3,311.9,3.1,-0.1,1.6,0.1,51.7,125.2,64.2,-0.2,1.2,0.4,12345,1
185.6205,25.6,312.1,3.0,-0.1,1.6,0.1,51.7,125.4,64.4,-0.2,1.2,0.4,12345,1
185.6928,25.6,312.4,3.0,-0.1,1.6,0.1,51.8,125.4,64.4,-0.2,1.2,0.4,12345,1
185.7625,25.7,312.5,3.1,-0.1,1.6,0.1,52.9,125.9,65.1,-0.2,1.2,0.4,12345,1
185.8329,25.8,312.5,3.0,-0.1,1.6,0.1,52.4,125.5,64.8,-0.2,1.2,0.4,12345,1
185.9025,25.6,312.6,2.9,-0.1,1.6,0.1,51.9,125.2,64.1,-0.2,1.2,0.4,12345,1
185.9724,25.5,312.6,2.8,-0.1,1.6,0.1,52.0,125.1,63.9,-0.2,1.2,0.4,12345,1
186.1258,25.2,312.2,2.7,-0.1,1.6,0.1,52.0,125.3,63.8,-0.2,1.2,0.4,67890,1
186.1803,24.6,311.7,2.7,-0.1,1.6,0.1,52.2,124.9,63.6,-0.2,1.2,0.4,67890,1
186.2508,23.9,311.1,2.6,-0.1,1.6,0.1,53.3,124.6,64.1,-0.2,1.2,0.4,67890,1
186.3125,23.6,311.0,2.8,-0.1,1.6,0.1,52.7,122.7,62.9,-0.2,1.2,0.4,67890,1
186.3717,23.4,310.8,2.8,-0.1,1.6,0.1,53.4,123.3,64.1,-0.2,1.2,0.4,67890,1
186.429,23.0,310.3,2.9,-0.1,1.6,0.1,53.0,122.0,63.7,-0.2,1.2,0.4,67890,1
186.4855,22.4,309.5,2.9,-0.1,1.6,0.1,53.8,120.8,63.5,-0.2,1.2,0.4,67890,1
186.5423,21.6,309.1,3.1,-0.1,1.6,0.1,55.1,118.8,63.1,-0.2,1.2,0.4,67890,1
186.5985,20.6,308.7,3.0,-0.1,1.6,0.1,55.6,117.9,63.4,-0.2,1.2,0.4,67890,1
186.6547,19.3,308.3,2.9,-0.1,1.6,0.1,57.6,117.0,64.0,-0.2,1.2,0.4,67890,1
186.7138,18.2,307.8,2.9,-0.1,1.6,0.1,57.9,113.5,62.1,-0.1,1.2,0.4,67890,1
186.7675,17.2,307.6,3.0,-0.1,1.6,0.1,58.8,115.7,65.1,-0.1,1.1,0.3,67890,1
186.8237,16.5,307.4,2.7,-0.1,1.6,0.1,58.3,113.5,65.0,-0.1,1.1,0.3,67890,1
186.8749,15.7,307.2,2.7,-0.1,1.6,0.1,58.8,115.0,66.8,-0.1,1.1,0.3,67890,1
186.9305,15.0,307.2,2.6,-0.1,1.6,0.1,58.9,113.0,66.4,-0.1,1.1,0.3,67890,1
186.9885,14.5,307.1,2.7,-0.1,1.6,0.1,59.9,115.3,68.3,-0.1,1.1,0.3,67890,1
187.0356,13.9,307.1,2.6,-0.1,1.6,0.1,59.2,117.0,70.2,-0.1,1.1,0.3,67890,1
187.082,13.4,307.3,2.4,-0.1,1.6,0.1,59.7,116.7,69.7,-0.1,1.1,0.3,67890,1
187.1253,12.9,307.5,2.5,-0.1,1.6,0.1,58.3,117.0,70.3,-0.1,1.1,0.3,67890,1
187.168,12.6,307.6,2.4,-0.1,1.6,0.1,58.0,115.0,68.9,-0.1,1.1,0.3,67890,1
187.2104,12.4,307.7,2.2,-0.1,1.6,0.1,58.5,114.7,68.8,-0.1,1.1,0.3,67890,1
187.2526,12.3,307.8,2.0,-0.1,1.6,0.1,57.8,114.9,68.7,-0.1,1.1,0.3,67890,1
187.2949,12.2,308.0,1.9,-0.1,1.6,0.1,57.9,115.7,68.8,-0.1,1.1,0.3,67890,1
187.3374,12.2,308.3,1.8,-0.1,1.6,0.1,57.8,114.1,68.7,-0.1,1.1,0.3,67890,1
187.3803,12.1,308.6,1.8,-0.1,1.6,0.1,57.5,113.3,67.7,-0.1,1.1,0.3,67890,1
187.4227,12.3,308.9,1.9,-0.1,1.6,0.1,57.7,112.9,67.8,-0.1,1.1,0.3,67890,1
187.4648,12.3,309.2,1.9,-0.1,1.6,0.1,57.3,112.3,67.4,-0.1,1.1,0.3,67890,1
187.5066,12.4,309.5,1.9,-0.1,1.6,0.1,57.1,113.1,67.8,-0.1,1.1,0.3,67890,1
187.5481,12.4,309.7,1.9,-0.1,1.6,0.1,57.4,113.1,67.6,-0.1,1.1,0.3,67890,1
187.5916,12.4,310.0,1.8,-0.1,1.6,0.1,58.1,110.9,64.9,-0.1,1.1,0.3,67890,1
187.6332,12.6,310.5,1.8,-0.1,1.6,0.1,59.0,110.2,63.9,-0.1,1.1,0.3,67890,1
187.6751,12.7,310.9,1.8,-0.1,1.6,0.1,58.9,112.8,66.1,-0.1,1.1,0.3,67890,1
187.7169,12.9,311.5,1.7,-0.1,1.6,0.1,59.0,112.9,66.1,-0.1,1.1,0.3,67890,1
187.7594,13.1,312.2,1.7,-0.1,1.6,0.1,59.1,112.4,64.6,-0.1,1.1,0.3,67890,1
187.8015,13.3,312.8,1.7,-0.1,1.6,0.1,58.7,115.5,67.1,-0.1,1.1,0.3,67890,1
187.8439,13.6,313.7,1.8,-0.1,1.6,0.1,58.6,115.5,67.0,-0.1,1.1,0.3,67890,1
187.8855,14.0,314.4,1.9,-0.1,1.6,0.1,58.8,114.3,65.3,-0.1,1.1,0.3,67890,1
187.9272,14.1,315.2,1.9,-0.1,1.6,0.1,59.0,116.2,66.7,-0.1,1.1,0.3,67890,1
187.9691,14.4,316.0,2.0,-0.1,1.6,0.1,59.1,117.3,67.9,-0.1,1.1,0.3,67890,1
188.0109,15.0,316.6,2.3,-0.1,1.6,0.1,58.5,116.2,66.1,-0.1,1.1,0.3,67890,1
188.0531,15.4,316.9,2.0,-0.1,1.6,0.1,58.3,116.6,65.7,-0.1,1.1,0.3,67890,1
188.0944,14.9,317.3,1.1,-0.1,1.6,0.2,57.8,119.4,68.0,-0.1,1.1,0.3,67890,1
188.136,14.7,318.2,0.7,-0.1,1.6,0.2,57.4,120.9,69.3,-0.1,1.1,0.3,67890,1
188.1779,14.7,320.1,0.4,-0.1,1.6,0.2,56.9,121.0,69.4,-0.1,1.1,0.3,67890,1
188.2196,14.3,323.2,0.6,-0.1,1.6,0.2,56.8,119.8,67.6,-0.1,1.1,0.3,67890,1
188.2612,14.1,326.7,0.5,-0.1,1.6,0.2,57.6,121.8,70.0,-0.1,1.1,0.3,67890,1
188.3031,14.4,330.1,0.8,-0.1,1.6,0.2,59.4,121.4,70.2,-0.1,1.1,0.3,67890,1
188.3447,14.6,333.3,1.0,-0.1,1.6,0.2,60.3,121.7,69.6,-0.1,1.1,0.3,67890,1
188.3864,14.5,335.6,0.8,-0.1,1.6,0.2,59.9,123.4,70.3,-0.1,1.1,0.3,67890,1
188.4157,14.7,339.1,0.6,0.0,1.6,0.2,60.0,123.4,68.9,-0.1,1.1,0.3,67890,1
188.4562,14.9,341.6,0.6,0.0,1.6,0.2,60.0,123.2,67.2,-0.1,1.1,0.3,67890,1
188.4851,14.9,344.2,0.4,0.0,1.6,0.3,60.2,125.4,67.4,0.0,1.1,0.3,67890,1
188.5145,15.0,346.8,0.4,0.0,1.6,0.3,60.4,128.4,68.4,0.0,1.1,0.3,67890,1
188.5429,15.1,349.4,0.4,0.0,1.6,0.3,60.5,131.1,69.1,0.0,1.1,0.4,67890,1
188.5715,15.0,351.8,0.6,0.0,1.6,0.3,60.6,132.4,68.3,0.0,1.1,0.4,67890,1
188.5999,14.7,355.3,1.0,0.0,1.6,0.3,60.6,135.5,68.0,0.0,1.1,0.4,67890,1
188.6374,14.4,357.6,1.1,0.0,1.6,0.3,60.6,138.8,69.1,0.0,1.1,0.4,67890,1
188.6668,14.2,1.1,1.1,0.0,1.6,0.3,60.4,141.9,69.2,0.0,1.1,0.4,67890,1
188.7078,14.5,4.6,1.3,0.0,1.6,0.3,60.6,143.5,67.1,0.0,1.1,0.4,67890,1
188.7497,14.7,8.2,1.4,0.0,1.6,0.3,60.3,146.0,66.2,0.0,1.1,0.4,67890,1
188.7883,15.0,11.7,1.7,0.0,1.6,0.3,59.9,150.7,66.9,0.0,1.1,0.4,67890,1
188.8272,15.0,15.0,2.1,0.0,1.6,0.3,59.8,154.4,66.7,0.0,1.1,0.4,67890,1
188.8678,15.1,17.8,2.4,0.0,1.6,0.3,59.7,157.0,66.2,0.0,1.1,0.4,67890,1
188.9077,15.2,21.3,2.5,0.0,1.6,0.3,59.6,160.7,65.3,0.1,1.1,0.3,67890,1
188.9611,14.9,24.2,1.9,0.0,1.6,0.3,59.5,165.7,65.9,0.1,1.1,0.3,67890,1
189.0137,14.3,26.0,1.5,0.0,1.6,0.3,59.1,168.7,65.8,0.1,1.1,0.3,67890,1
189.0554,13.4,28.0,1.2,0.0,1.6,0.3,58.9,174.0,68.2,0.1,1.1,0.3,67890,1
189.1124,13.3,29.5,1.6,0.0,1.6,0.3,59.3,175.5,68.2,0.1,1.1,0.3,67890,1
189.1686,13.8,30.8,2.2,0.0,1.6,0.3,59.0,175.8,67.9,0.0,1.1,0.3,67890,1
189.2242,14.1,32.0,2.5,0.0,1.6,0.2,59.5,174.5,65.9,0.0,1.1,0.3,67890,1
189.28,13.6,33.0,2.4,0.0,1.6,0.2,59.9,177.1,67.7,0.0,1.1,0.3,67890,1
189.3346,13.4,33.7,2.7,-0.1,1.6,0.2,59.6,177.8,66.8,0.0,1.1,0.3,67890,1
189.3904,13.3,34.1,2.7,-0.1,1.6,0.2,59.8,178.0,65.6,0.0,1.1,0.3,67890,1
189.4464,13.2,34.6,3.1,-0.1,1.6,0.2,59.1,179.3,65.6,0.0,1.1,0.3,67890,1
189.5036,13.3,34.9,3.4,-0.1,1.6,0.2,59.3,179.1,64.4,0.0,1.1,0.3,67890,1
189.5599,12.9,35.4,3.9,-0.1,1.6,0.2,58.9,178.4,63.1,0.0,1.1,0.3,67890,1
189.6158,13.0,36.1,4.5,-0.1,1.6,0.2,59.1,178.9,63.3,0.0,1.1,0.3,67890,1
189.658,13.2,36.6,4.8,-0.1,1.6,0.2,59.4,179.4,63.2,0.0,1.1,0.2,67890,1
189.7141,13.3,36.8,4.6,-0.1,1.6,0.2,59.5,179.3,62.5,0.0,1.1,0.2,67890,1
189.757,13.2,36.8,4.5,-0.1,1.6,0.2,59.5,181.1,63.6,0.0,1.1,0.2,67890,1
189.7994,13.0,36.9,4.1,-0.1,1.6,0.2,59.4,181.8,63.1,0.0,1.1,0.2,67890,1
189.843,13.1,37.4,4.1,-0.1,1.6,0.2,60.2,182.9,63.7,0.0,1.1,0.2,67890,1
189.8919,12.9,37.8,3.9,-0.1,1.6,0.2,60.4,184.5,63.9,0.0,1.1,0.2,67890,1
189.9294,12.8,38.3,3.8,-0.1,1.6,0.2,60.9,186.3,65.0,0.0,1.1,0.2,67890,1
189.9748,12.7,38.7,3.6,-0.1,1.6,0.2,61.2,187.2,65.2,0.0,1.1,0.2,67890,1
190.0122,12.4,39.2,3.7,-0.1,1.6,0.2,61.4,188.0,65.4,0.0,1.1,0.2,67890,1
190.052,12.3,39.8,3.7,-0.1,1.6,0.2,61.6,188.4,65.1,0.0,1.1,0.2,67890,1
190.0954,12.4,40.7,3.7,-0.1,1.6,0.2,61.7,189.5,65.2,0.0,1.1,0.2,67890,1
190.1397,12.7,41.7,3.5,-0.1,1.6,0.2,61.6,190.0,64.6,0.1,1.1,0.2,67890,1
190.1826,12.7,43.1,3.1,0.0,1.6,0.2,61.8,191.4,64.3,0.1,1.1,0.2,67890,1
190.2245,12.8,44.7,2.7,0.0,1.6,0.2,62.5,194.0,65.3,0.1,1.1,0.2,67890,1
190.2658,13.1,46.1,2.9,0.0,1.6,0.2,61.9,195.8,65.1,0.1,1.1,0.2,67890,1
190.3078,13.5,47.4,3.0,0.0,1.6,0.2,61.4,198.0,65.6,0.1,1.1,0.2,67890,1
190.3496,13.6,48.6,2.7,0.0,1.6,0.2,61.3,198.9,65.3,0.1,1.1,0.2,67890,1
190.3916,13.8,49.8,2.5,0.0,1.6,0.2,61.2,200.0,65.3,0.1,1.1,0.2,67890,1
190.4333,14.0,51.5,2.4,0.0,1.6,0.2,60.9,201.5,65.3,0.1,1.1,0.2,67890,1
190.4749,14.1,53.3,2.3,0.0,1.6,0.2,60.8,203.2,65.6,0.1,1.1,0.2,67890,1
190.5165,14.2,55.2,2.2,0.0,1.6,0.2,61.2,204.2,65.5,0.1,1.1,0.2,67890,1
190.5588,14.5,57.4,2.0,0.0,1.6,0.2,61.3,205.5,65.4,0.1,1.1,0.2,67890,1
190.6004,14.7,59.6,2.0,0.1,1.6,0.2,61.4,206.8,65.1,0.2,1.1,0.2,67890,1
190.6418,14.8,61.9,1.9,0.1,1.6,0.2,61.7,208.5,65.1,0.2,1.1,0.2,67890,1
190.6827,15.1,63.9,1.7,0.1,1.6,0.2,61.7,210.0,64.8,0.2,1.1,0.2,67890,1
190.7242,15.4,66.0,1.8,0.1,1.6,0.2,61.7,212.1,64.6,0.2,1.1,0.2,67890,1
190.7659,15.4,68.4,2.0,0.1,1.6,0.2,61.8,214.3,64.7,0.2,1.1,0.2,67890,1
190.8072,15.5,70.9,1.9,0.1,1.6,0.2,62.0,216.2,64.5,0.2,1.1,0.1,67890,1
190.8482,15.9,73.8,1.9,0.1,1.6,0.2,61.9,217.3,63.1,0.2,1.1,0.1,67890,1
190.8908,16.7,78.2,2.0,0.1,1.6,0.1,61.9,220.9,63.0,0.2,1.1,0.1,67890,1
190.9438,16.9,82.6,1.7,0.1,1.6,0.1,61.8,225.5,63.6,0.2,1.1,0.1,67890,1
190.995,17.1,86.7,1.6,0.1,1.6,0.1,61.7,230.9,64.8,0.2,1.1,0.1,67890,1
191.0459,17.3,90.8,1.3,0.1,1.6,0.1,61.9,234.7,65.1,0.2,1.1,0.1,67890,1
191.0995,18.0,95.5,1.2,0.1,1.6,0.1,62.1,238.4,65.0,0.2,1.1,0.1,67890,1
191.1543,18.1,100.5,1.2,0.1,1.6,0.1,62.2,242.5,65.3,0.2,1.1,0.1,67890,1
191.2072,18.8,105.6,1.3,0.1,1.6,0.1,62.3,247.0,65.0,0.2,1.1,0.1,67890,1
191.2735,19.1,109.5,1.2,0.1,1.6,0.1,62.1,252.4,65.3,0.2,1.1,0.1,67890,1
191.3388,19.3,112.7,1.3,0.1,1.6,0.1,61.3,258.7,66.9,0.2,1.1,0.1,67890,1
191.4039,18.4,114.3,1.4,0.1,1.6,0.2,61.5,263.7,69.2,0.2,1.1,0.1,67890,1
191.4727,19.7,115.6,2.5,0.1,1.6,0.2,62.4,260.0,62.1,0.2,1.1,0.1,67890,1
191.5417,19.9,117.8,2.7,0.1,1.6,0.2,62.5,265.7,63.5,0.2,1.1,0.1,67890,1
191.608,20.0,119.9,3.4,0.1,1.6,0.2,62.7,267.3,60.8,0.1,1.1,0.1,67890,1
191.6785,20.2,120.7,3.8,0.1,1.6,0.2,61.2,272.0,61.7,0.1,1.1,0.1,67890,1
191.7461,20.5,121.3,4.1,0.1,1.6,0.2,60.9,271.6,59.1,0.1,1.1,0.1,67890,1
191.8158,21.2,121.3,4.4,0.1,1.6,0.2,60.6,274.4,58.8,0.1,1.1,0.1,67890,1
191.8839,21.2,121.8,3.7,0.1,1.6,0.2,61.6,272.7,54.7,0.1,1.1,0.1,67890,1
191.9557,22.9,122.6,4.0,0.0,1.6,0.2,60.0,274.3,54.2,0.1,1.1,0.1,67890,1
192.0267,23.9,123.5,3.7,0.0,1.6,0.2,62.1,278.0,54.5,0.1,1.1,0.1,67890,1
192.0968,23.8,123.9,3.8,0.0,1.6,0.2,60.4,281.6,57.5,0.2,1.2,0.1,67890,1
192.1665,23.8,124.3,4.0,0.0,1.6,0.2,58.9,281.8,56.5,0.2,1.2,0.0,67890,1
192.2346,24.1,124.6,3.9,0.0,1.6,0.2,59.2,287.1,60.8,0.2,1.2,0.0,67890,1
192.3042,24.4,124.6,3.9,0.0,1.6,0.2,57.8,289.6,60.9,0.2,1.2,0.0,67890,1
192.3729,24.4,124.3,3.5,0.0,1.6,0.2,57.7,291.2,62.0,0.2,1.2,0.0,67890,1
192.4426,24.6,124.0,3.3,0.0,1.6,0.2,57.4,295.9,66.4,0.2,1.2,0.0,67890,1
192.5115,24.5,123.6,3.2,0.0,1.6,0.2,58.4,292.0,61.6,0.2,1.2,0.0,67890,1
192.5808,24.7,123.6,3.3,0.0,1.6,0.2,58.0,295.3,63.9,0.2,1.2,0.0,67890,1
192.651,24.6,123.4,3.2,0.0,1.6,0.2,58.4,294.3,62.2,0.2,1.2,0.0,67890,1
192.7213,24.6,122.8,2.9,0.0,1.6,0.2,58.7,296.1,63.7,0.2,1.2,-0.1,67890,1
192.7907,24.5,122.6,2.7,0.0,1.6,0.2,58.2,297.1,64.3,0.2,1.2,-0.1,67890,1
192.86,24.2,122.6,2.8,0.0,1.6,0.2,58.4,298.7,66.4,0.2,1.2,-0.1,67890,1
192.9289,24.2,122.5,2.8,0.0,1.6,0.2,58.1,298.7,65.9,0.2,1.2,-0.1,67890,1
192.999,24.7,122.4,2.7,0.0,1.6,0.2,58.2,298.6,65.4,0.2,1.2,-0.1,67890,1
193.0682,24.6,122.6,2.6,0.0,1.6,0.2,58.3,299.2,66.2,0.2,1.2,-0.1,67890,1
193.1383,24.5,122.7,2.5,0.0,1.6,0.2,58.3,298.8,65.8,0.2,1.2,-0.1,67890,1
193.2071,24.7,122.8,2.5,0.0,1.6,0.2,58.6,299.4,66.3,0.2,1.2,-0.1,67890,1
193.2772,24.9,122.7,2.6,0.0,1.6,0.2,58.9,300.1,67.3,0.2,1.2,-0.1,67890,1
193.3458,25.1,122.5,2.5,0.0,1.6,0.2,60.3,305.8,74.3,0.2,1.2,-0.1,67890,1
193.4153,25.2,122.3,2.5,0.0,1.6,0.2,58.9,301.7,68.7,0.2,1.2,-0.1,67890,1
193.4852,25.0,122.3,2.3,0.0,1.6,0.2,58.2,300.9,67.9,0.2,1.2,-0.1,67890,1
193.5548,25.2,122.3,2.3,0.0,1.6,0.2,58.4,301.2,68.1,0.2,1.2,-0.1,67890,1
193.625,25.4,122.2,2.2,0.0,1.6,0.2,58.3,301.0,68.3,0.2,1.2,-0.1,67890,1
193.6942,25.6,122.1,2.4,0.0,1.6,0.2,58.0,301.3,68.5,0.2,1.2,-0.1,67890,1
193.7638,25.7,121.6,2.5,0.0,1.6,0.2,57.4,299.4,67.7,0.2,1.2,-0.1,67890,1
193.8333,25.9,121.1,2.6,0.0,1.6,0.2,56.8,298.8,67.8,0.2,1.2,-0.1,67890,1
193.9032,25.8,120.9,2.7,0.0,1.6,0.2,56.0,297.1,67.7,0.2,1.2,-0.1,67890,1
193.9729,25.8,120.7,2.7,0.0,1.6,0.2,54.8,292.6,66.7,0.2,1.2,-0.1,67890,1
194.0426,25.4,120.7,2.9,0.0,1.6,0.2,53.8,289.3,67.3,0.2,1.2,0.0,67890,1
194.1125,25.2,120.6,2.8,0.0,1.6,0.2,53.7,287.2,67.3,0.2,1.2,0.0,67890,1
194.1823,25.0,120.3,2.8,0.0,1.6,0.2,53.5,283.3,65.3,0.2,1.2,0.0,67890,1
194.2535,24.8,120.1,2.9,0.0,1.6,0.2,53.1,283.8,66.7,0.2,1.2,0.0,67890,1
194.3213,25.0,119.6,2.9,0.0,1.6,0.2,53.1,282.9,65.8,0.2,1.2,0.0,67890,1
194.4049,25.2,118.9,3.0,0.0,1.6,0.2,53.3,282.2,65.0,0.2,1.2,0.0,67890,1
194.4886,25.4,118.3,3.2,0.0,1.6,0.2,53.3,282.6,65.5,0.2,1.2,0.0,67890,1
194.5711,25.3,118.2,3.2,0.0,1.6,0.2,53.0,282.6,65.9,0.2,1.2,0.0,67890,1
194.6546,25.3,118.2,3.1,0.0,1.6,0.2,53.0,282.0,65.5,0.2,1.2,0.0,67890,1
194.738,25.4,118.4,3.2,0.0,1.6,0.2,53.6,283.1,66.6,0.2,1.2,0.0,67890,1
194.8214,25.3,118.6,3.4,0.0,1.6,0.2,53.5,282.7,66.2,0.2,1.2,0.0,67890,1
194.9053,25.2,118.7,3.4,0.0,1.6,0.2,52.7,281.2,63.6,0.2,1.2,0.0,67890,1
194.9888,25.1,119.3,3.5,0.0,1.6,0.2,53.0,282.4,65.1,0.2,1.2,0.0,67890,1
195.0725,25.2,119.2,3.5,0.0,1.6,0.2,53.1,282.8,65.5,0.2,1.2,0.0,67890,1
195.1562,25.5,119.3,3.6,0.0,1.6,0.2,53.3,283.3,65.4,0.2,1.2,0.0,67890,1
195.2395,25.6,119.4,3.5,0.0,1.6,0.2,53.8,284.4,65.3,0.2,1.2,0.0,67890,1
195.3227,25.8,119.7,3.6,0.0,1.6,0.2,53.6,285.2,64.6,0.2,1.2,0.0,67890,1
195.4064,25.9,119.9,3.5,0.0,1.6,0.2,53.7,286.5,64.6,0.2,1.2,0.0,67890,1
195.4903,25.8,120.2,3.6,0.0,1.6,0.2,53.5,288.2,65.4,0.2,1.2,0.0,67890,1
195.5742,25.8,120.4,3.4,0.0,1.6,0.2,53.2,289.3,65.6,0.2,1.2,0.0,67890,1
195.6569,25.6,120.7,3.4,0.0,1.6,0.2,53.4,288.6,65.0,0.2,1.2,0.0,67890,1
195.7409,25.6,120.7,3.4,0.0,1.6,0.2,54.4,292.0,68.8,0.2,1.2,0.0,67890,1
195.8249,25.6,120.5,3.3,0.0,1.6,0.2,54.1,290.9,67.7,0.2,1.2,0.0,67890,1
195.9081,25.5,120.5,3.2,0.0,1.6,0.2,53.9,290.1,67.1,0.2,1.2,0.0,67890,1
195.9773,25.4,120.3,3.1,0.0,1.6,0.2,53.3,290.0,66.6,0.2,1.2,0.0,67890,1
196.0469,25.6,120.0,3.1,0.0,1.6,0.2,53.6,290.3,66.9,0.2,1.2,0.0,67890,1
196.1171,25.8,120.0,3.1,0.0,1.6,0.2,53.6,290.6,67.2,0.2,1.2,0.0,67890,1
196.1916,25.9,120.2,3.1,0.0,1.6,0.2,53.7,290.7,66.9,0.2,1.2,0.0,67890,1
196.2777,25.9,120.3,3.0,0.0,1.6,0.2,53.7,291.9,66.8,0.2,1.2,0.0,67890,1
196.3533,25.8,120.6,3.0,0.0,1.6,0.2,53.5,292.0,65.3,0.2,1.2,0.0,67890,1
196.4364,25.7,120.8,3.1,0.0,1.6,0.2,53.7,293.9,65.8,0.2,1.2,-0.1,67890,1
196.5205,25.7,121.1,3.2,0.0,1.6,0.2,53.5,295.8,65.8,0.2,1.2,-0.1,67890,1
196.6043,25.6,121.2,3.0,0.0,1.6,0.2,54.6,297.6,68.7,0.2,1.2,-0.1,67890,1
196.6877,25.7,121.3,3.0,0.0,1.6,0.2,54.7,296.4,67.5,0.2,1.2,-0.1,67890,1
196.7568,25.9,121.4,2.8,0.0,1.6,0.2,54.3,296.0,66.9,0.2,1.2,-0.1,67890,1
196.8263,26.1,121.5,2.8,0.0,1.6,0.2,53.5,296.0,66.8,0.2,1.2,-0.1,67890,1
196.8958,26.2,121.5,3.0,0.0,1.6,0.2,53.7,295.4,66.1,0.2,1.2,-0.1,67890,1
196.966,26.2,121.4,3.1,0.0,1.6,0.2,53.0,294.7,66.1,0.2,1.2,-0.1,67890,1
197.0354,26.4,121.2,3.1,0.0,1.6,0.2,51.9,294.2,66.4,0.2,1.2,-0.1,67890,1
197.1052,26.3,120.9,3.1,0.0,1.6,0.2,50.4,292.5,67.1,0.2,1.2,-0.1,67890,1
197.1746,26.1,120.6,3.0,0.0,1.6,0.2,49.5,291.6,67.5,0.2,1.2,-0.1,67890,1
197.245,26.1,120.2,2.9,0.0,1.6,0.2,48.4,289.6,66.6,0.2,1.2,0.0,67890,1
197.3143,26.1,120.0,2.9,0.0,1.6,0.2,48.2,289.6,67.1,0.2,1.2,0.0,67890,1
197.3858,26.1,119.8,3.0,0.0,1.6,0.2,49.1,290.9,68.9,0.2,1.1,0.0,67890,1
197.4686,26.0,119.4,3.0,0.0,1.6,0.2,48.9,289.3,67.3,0.2,1.1,0.0,67890,1
197.5506,25.8,119.2,3.1,0.0,1.6,0.2,48.2,288.7,66.3,0.2,1.2,0.0,67890,1
197.6342,25.6,118.9,3.2,0.0,1.6,0.2,48.6,287.8,66.8,0.2,1.2,0.0,67890,1
197.7177,25.6,118.6,3.4,0.0,1.6,0.2,48.9,286.6,67.4,0.2,1.2,0.0,67890,1
197.8008,25.7,118.4,3.5,0.0,1.6,0.2,48.6,285.3,67.1,0.2,1.2,0.0,67890,1
197.8845,25.4,118.4,3.6,0.0,1.6,0.2,49.1,284.4,67.9,0.2,1.2,0.0,67890,1
197.9682,25.2,118.2,3.7,0.0,1.6,0.2,49.3,283.3,67.9,0.2,1.2,0.0,67890,1
198.0516,25.2,117.9,3.6,0.0,1.6,0.2,49.8,283.6,68.6,0.2,1.2,0.0,67890,1
198.1351,25.2,117.8,3.5,0.0,1.6,0.2,49.6,282.8,67.9,0.2,1.2,0.0,67890,1
198.2183,25.0,117.5,3.5,0.0,1.6,0.2,50.3,284.1,69.1,0.2,1.2,0.0,67890,1
198.302,25.0,117.2,3.5,0.0,1.6,0.2,49.9,283.6,68.8,0.2,1.2,0.0,67890,1
198.3859,25.0,117.2,3.6,0.0,1.6,0.2,49.7,282.6,67.6,0.2,1.2,0.0,67890,1
198.562,24.6,117.3,3.4,0.0,1.6,0.2,49.8,283.6,68.1,0.2,1.2,0.0,98765,1
198.6366,24.4,117.6,3.5,0.0,1.6,0.2,49.8,283.5,68.1,0.2,1.2,0.0,98765,1
198.7099,24.3,117.6,3.4,0.0,1.6,0.2,50.0,283.8,67.9,0.2,1.2,0.0,98765,1
198.773,23.7,117.6,3.4,0.0,1.6,0.2,50.5,283.6,67.6,0.2,1.1,0.0,98765,1
198.8316,22.7,117.2,3.5,0.0,1.6,0.2,52.3,282.2,66.4,0.2,1.1,0.0,98765,1
198.8886,21.3,117.1,3.6,0.0,1.6,0.2,52.2,279.8,66.2,0.2,1.1,0.0,98765,1
198.9439,20.2,116.8,3.5,0.0,1.6,0.2,52.3,273.9,63.9,0.2,1.1,0.0,98765,1
199.0006,19.0,116.5,3.3,0.0,1.6,0.2,53.7,267.3,58.2,0.1,1.1,0.0,98765,1
199.0568,17.9,116.2,3.5,0.0,1.6,0.2,54.9,267.9,57.7,0.1,1.1,0.0,98765,1
199.1129,16.9,115.9,3.5,0.0,1.6,0.2,57.3,268.8,57.4,0.1,1.1,0.1,98765,1
199.1699,16.2,115.6,3.4,0.0,1.6,0.2,56.9,269.1,58.3,0.1,1.1,0.1,98765,1
199.2261,15.4,115.6,3.3,0.0,1.6,0.2,56.2,271.5,63.2,0.1,1.1,0.1,98765,1
199.2825,14.8,115.7,3.1,0.0,1.6,0.2,57.1,266.9,58.8,0.1,1.1,0.1,98765,1
199.3412,14.6,116.1,3.1,0.0,1.6,0.2,57.6,269.8,61.5,0.1,1.1,0.1,98765,1
199.3993,14.4,116.6,2.9,0.0,1.6,0.2,58.1,270.9,61.9,0.1,1.1,0.1,98765,1
199.4533,14.2,117.3,2.9,0.0,1.6,0.2,58.9,271.2,61.2,0.1,1.1,0.1,98765,1
199.5097,13.9,117.6,2.8,0.0,1.6,0.2,59.6,273.1,63.1,0.1,1.1,0.1,98765,1
199.5671,13.9,117.8,2.8,0.0,1.6,0.2,59.7,274.3,63.0,0.1,1.1,0.1,98765,1
199.6237,13.7,118.0,2.5,0.0,1.6,0.2,59.4,275.2,63.3,0.1,1.1,0.1,98765,1
199.6669,13.7,118.3,2.5,0.0,1.6,0.2,59.6,275.7,63.6,0.1,1.1,0.1,98765,1
199.7105,13.8,118.6,2.5,0.0,1.6,0.2,59.6,276.2,63.5,0.1,1.1,0.0,98765,1
